id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,hemodialyse,dialyse_peritoneale,nb_postes_dialyse,seances_par_semaine,consultation_nephrologue,urgences_renales,prise_en_charge_cnps,prise_en_charge_minsante,horaires,Categorie,type_hopital,couveuses,bloc_operatoire,urgences_24h,maternite,radiographie,echographie,scanner,irm,mammographie,doppler,analyses_courantes,bilan_complet,bacteriologie,serologie,pcr_covid_paludisme,prelevement_domicile,resultat_en_ligne,agree_minsante,phytotherapie,acupuncture,massage_therapeutique,traitement_paludisme,traitement_diabete,traitement_hypertension,plante_principale,consultation_generale,chirurgie_oculaire,correction_visuelle,vente_lunettes,traitement_cataracte,traitement_glaucome,laser_vision,pharmacie_de_garde,type_garde,livraison_domicile,parapharmacie,materiel_medical,kinesitherapie,reeducation_post_op,reeducation_neurologique,reeducation_pediatrique,osteopathie,appareillage_orthopedique,seances_domicile,type_centre,vaccination_enfants,vaccination_adultes,suivi_grossesse,planning_familial,consultation_nourrissons,vaccins_disponibles,carnet_sante_numerique,search_text
OPH0071,Clinique des Yeux de Youpwé,Douala,Douala IV,Youpwé,4.054502,9.724123,+237 650 295 395,desyeuxyoupwé@gmail.com,,,,,,,,,Lun–Sam 08h00–17h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Youpwé Youpwé
OPH0072,Centre de la Vision Moussa,Yaoundé,Yaoundé I,Kondengui,3.858289,11.519365,+237 222 221 996,visionmoussa@yahoo.fr,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Centre de la Vision Moussa Kondengui
OPH0073,Clinique Ophtalmologique de Briqueterie,Yaoundé,Yaoundé IV,Briqueterie,3.797702,11.451253,+237 242 483 144,briqueterie@yahoo.fr,,,,,,,,,Lun–Sam 07h30–19h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Non,Oui,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Briqueterie Briqueterie
OPH0074,Centre Ophtalmologique Saint-Anne,Yaoundé,Yaoundé VII,Ekounou,3.885671,11.563328,+237 699 192 476,anne@yahoo.fr,,,,,,,,,Lun–Sam 08h00–17h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Oui,Oui,,,,,,,,,,,,,,,,,,,,,Centre Ophtalmologique Saint-Anne Ekounou
OPH0075,Clinique Ophtalmologique de Ndogpassi,Douala,Douala V,Sodiko,4.089434,9.762223,+237 233 800 610,ndogpassi@gmail.com,,,,,,,,,Lun–Ven 07h30–17h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Ndogpassi Sodiko
OPH0076,Cabinet Ophtalmologique Mvé,Yaoundé,Yaoundé III,Étoa-Meki,3.94163,11.479969,+237 243 532 602,mvé@yahoo.fr,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Mvé Étoa-Meki
OPH0077,Clinique Ophtalmologique de Boko,Douala,Douala IV,Akwa,4.121913,9.748313,+237 698 876 026,boko@ophta.cm,,,,,,,,,Lun–Sam 08h30–18h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Boko Akwa
OPH0078,Clinique des Yeux de Etoudi,Yaoundé,Yaoundé VI,Etoudi,3.795881,11.46721,+237 651 905 331,desyeuxetoudi@ophta.cm,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Etoudi Etoudi
OPH0079,Cabinet Ophtalmologique Tchoupo,Yaoundé,Yaoundé V,Etoudi,3.865107,11.466124,+237 694 930 349,tchoupo@yahoo.fr,,,,,,,,,Lun–Sam 08h00–17h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Oui,Oui,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Tchoupo Etoudi
OPH0080,Clinique des Yeux de Carrière,Yaoundé,Yaoundé V,Carrière,3.894953,11.530004,+237 696 648 209,desyeuxcarrièr@hotmail.com,,,,,,,,,Lun–Ven 07h30–17h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Non,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Carrière Carrière
OPH0081,Centre Ophtalmologique Saint-Dominique,Yaoundé,Yaoundé I,Nkoabang,3.846595,11.589139,+237 654 143 734,dominique@ophta.cm,,,,,,,,,Lun–Ven 07h30–17h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Non,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Centre Ophtalmologique Saint-Dominique Nkoabang
OPH0082,Centre de la Vision Mvé,Yaoundé,Yaoundé III,Nkolbisson,3.834098,11.568057,+237 242 012 872,visionmvé@yahoo.fr,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Non,Oui,Non,Oui,Oui,,,,,,,,,,,,,,,,,,,,,Centre de la Vision Mvé Nkolbisson
OPH0083,Centre de la Vision Ekani,Douala,Douala IV,Nkongmondo,4.052862,9.761142,+237 243 596 782,visionekani@yahoo.fr,,,,,,,,,Lun–Sam 08h30–18h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Non,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,Centre de la Vision Ekani Nkongmondo
OPH0084,Cabinet Ophtalmologique Moussa,Douala,Douala V,Bessengue,4.085774,9.739005,+237 696 324 390,moussa@hotmail.com,,,,,,,,,Lun–Ven 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Non,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Moussa Bessengue
OPH0085,Cabinet Ophtalmologique Engoulou,Yaoundé,Yaoundé III,Étoa-Meki,3.780117,11.499674,+237 653 490 269,engoulou@hotmail.com,,,,,,,,,Lun–Ven 07h30–17h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Engoulou Étoa-Meki
OPH0086,Clinique des Yeux de Nsam,Yaoundé,Yaoundé IV,Nsam,3.782424,11.424326,+237 655 584 576,desyeuxnsam@gmail.com,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Nsam Nsam
OPH0087,Clinique Ophtalmologique de Mvan,Yaoundé,Yaoundé V,Etoudi,3.891277,11.46291,+237 655 086 603,mvan@ophta.cm,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Mvan Etoudi
OPH0088,Clinique des Yeux de Ndogpassi,Douala,Douala V,Sodiko,4.069219,9.671495,+237 677 050 531,desyeuxndogpas@gmail.com,,,,,,,,,Lun–Ven 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Ndogpassi Sodiko
OPH0089,Centre de la Vision Ngoa,Douala,Douala II,Ndogbong,4.031376,9.738845,+237 692 950 562,visionngoa@gmail.com,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,Centre de la Vision Ngoa Ndogbong
OPH0090,Cabinet Ophtalmologique Zang,Douala,Douala III,Ndogbong,4.068536,9.796357,+237 242 999 772,zang@yahoo.fr,,,,,,,,,Lun–Ven 07h30–17h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Zang Ndogbong
OPH0091,Clinique Ophtalmologique de Nkoabang,Yaoundé,Yaoundé V,Nkoabang,3.948155,11.491118,+237 679 620 312,nkoabang@ophta.cm,,,,,,,,,7j/7 — 08h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Non,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Nkoabang Nkoabang
OPH0092,Centre Ophtalmologique Saint-Jean,Yaoundé,Yaoundé III,Nkol-Afeme,3.865045,11.525496,+237 654 932 146,jean@ophta.cm,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Non,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,Centre Ophtalmologique Saint-Jean Nkol-Afeme
OPH0093,Clinique des Yeux de Mvog-Ada,Yaoundé,Yaoundé VII,Bastos,3.834609,11.567864,+237 243 144 563,desyeuxmvog-ad@ophta.cm,,,,,,,,,Lun–Sam 08h00–17h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Non,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Mvog-Ada Bastos
OPH0094,Clinique Ophtalmologique de Bassa,Douala,Douala II,Ndogpassi,4.019656,9.656168,+237 699 349 100,bassa@ophta.cm,,,,,,,,,7j/7 — 08h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Bassa Ndogpassi
OPH0095,Centre Ophtalmologique Saint-Anne,Douala,Douala IV,Ndogpassi,4.124021,9.761016,+237 652 816 091,anne@yahoo.fr,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,Centre Ophtalmologique Saint-Anne Ndogpassi
OPH0096,Clinique des Yeux de Kotto,Douala,Douala V,Boko,4.062013,9.745969,+237 651 468 673,desyeuxkotto@ophta.cm,,,,,,,,,Lun–Sam 07h30–19h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Kotto Boko
OPH0097,Centre Ophtalmologique Saint-André,Yaoundé,Yaoundé III,Mimboman,3.888235,11.488716,+237 691 388 622,andré@hotmail.com,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Centre Ophtalmologique Saint-André Mimboman
OPH0098,Clinique des Yeux de Kondengui,Yaoundé,Yaoundé VII,Nkoldongo,3.783237,11.53914,+237 699 358 354,desyeuxkondeng@hotmail.com,,,,,,,,,Lun–Ven 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Kondengui Nkoldongo
OPH0099,Cabinet Ophtalmologique Fotso,Yaoundé,Yaoundé VI,Cité Verte,3.926807,11.492986,+237 233 079 630,fotso@ophta.cm,,,,,,,,,Lun–Sam 08h00–17h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Fotso Cité Verte
OPH0100,Centre Ophtalmologique Saint-Jeanne,Douala,Douala VI,Soboum,4.058886,9.69132,+237 692 742 966,jeanne@ophta.cm,,,,,,,,,Lun–Ven 07h30–17h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Centre Ophtalmologique Saint-Jeanne Soboum
OPH0101,Clinique Ophtalmologique de Makepe,Douala,Douala VI,Youpwé,4.015374,9.779653,+237 697 212 205,makepe@ophta.cm,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Makepe Youpwé
OPH0102,Clinique Ophtalmologique de Bonapriso,Douala,Douala III,PK12,4.032001,9.780547,+237 655 508 541,bonapriso@ophta.cm,,,,,,,,,Lun–Sam 08h30–18h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Bonapriso PK12
OPH0103,Clinique des Yeux de Ngousso,Yaoundé,Yaoundé VII,Ngousso,3.895574,11.551409,+237 654 436 643,desyeuxngousso@hotmail.com,,,,,,,,,Lun–Ven 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Ngousso Ngousso
OPH0104,Clinique des Yeux de Bonaberi,Douala,Douala II,PK14,4.063495,9.643195,+237 696 251 015,desyeuxbonaber@gmail.com,,,,,,,,,Lun–Sam 07h30–19h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Bonaberi PK14
OPH0105,Cabinet Ophtalmologique Eba,Yaoundé,Yaoundé VII,Biteng,3.7728,11.553206,+237 652 069 674,eba@hotmail.com,,,,,,,,,Lun–Sam 07h30–19h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Eba Biteng
OPH0106,Clinique Ophtalmologique de Bonamoussadi,Douala,Douala II,Cité des Palmiers,4.062521,9.78283,+237 242 696 388,bonamoussadi@hotmail.com,,,,,,,,,Lun–Ven 07h30–17h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Bonamoussadi Cité des Palmiers
OPH0107,Centre de la Vision Kuitche,Yaoundé,Yaoundé V,Nkolbisson,3.771429,11.454845,+237 695 213 866,visionkuitche@hotmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,Centre de la Vision Kuitche Nkolbisson
OPH0108,Clinique des Yeux de Koumassi,Douala,Douala III,Koumassi,4.0783,9.794227,+237 222 101 531,desyeuxkoumass@ophta.cm,,,,,,,,,Lun–Sam 07h30–19h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Koumassi Koumassi
OPH0109,Cabinet Ophtalmologique Nguele,Yaoundé,Yaoundé V,Nlongkak,3.813837,11.530854,+237 693 189 424,nguele@hotmail.com,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Non,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Nguele Nlongkak
OPH0110,Clinique des Yeux de Nkolbisson,Yaoundé,Yaoundé VII,Nkolbisson,3.781748,11.480843,+237 695 704 844,desyeuxnkolbis@hotmail.com,,,,,,,,,Lun–Sam 08h30–18h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Nkolbisson Nkolbisson
OPH0111,Centre de la Vision Kamga,Douala,Douala III,PK14,4.008239,9.763274,+237 677 817 494,visionkamga@ophta.cm,,,,,,,,,Lun–Sam 08h30–18h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Centre de la Vision Kamga PK14
OPH0112,Clinique des Yeux de Tsinga,Yaoundé,Yaoundé III,Tsinga,3.862048,11.514477,+237 243 189 288,desyeuxtsinga@hotmail.com,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Non,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Tsinga Tsinga
OPH0113,Clinique Ophtalmologique de Mvog-Atangana,Yaoundé,Yaoundé III,Mvog-Atangana,3.797986,11.584487,+237 650 864 002,mvog-atangana@hotmail.com,,,,,,,,,Lun–Ven 07h30–17h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Mvog-Atangana Mvog-Atangana
OPH0114,Clinique Ophtalmologique de Essos,Yaoundé,Yaoundé IV,Essos,3.907676,11.529081,+237 655 508 669,essos@yahoo.fr,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Essos Essos
OPH0115,Clinique des Yeux de Efoulan,Yaoundé,Yaoundé VI,Tsinga,3.786228,11.436187,+237 693 317 623,desyeuxefoulan@ophta.cm,,,,,,,,,Lun–Sam 07h30–19h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Efoulan Tsinga
OPH0116,Clinique Ophtalmologique de Odza,Yaoundé,Yaoundé II,Odza,3.849406,11.519278,+237 695 873 768,odza@gmail.com,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Oui,Oui,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Odza Odza
OPH0117,Cabinet Ophtalmologique Mvé,Douala,Douala II,Soboum,4.118558,9.76477,+237 679 069 623,mvé@ophta.cm,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Mvé Soboum
OPH0118,Clinique des Yeux de Nyalla,Douala,Douala VI,Japoma,4.123078,9.694528,+237 677 494 408,desyeuxnyalla@ophta.cm,,,,,,,,,Lun–Sam 07h30–19h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,Clinique des Yeux de Nyalla Japoma
OPH0119,Clinique Ophtalmologique de Simbock,Yaoundé,Yaoundé VI,Simbock,3.832652,11.453784,+237 654 867 930,simbock@hotmail.com,,,,,,,,,7j/7 — 08h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Simbock Simbock
OPH0120,Cabinet Ophtalmologique Ndoumbe,Douala,Douala V,Soboum,4.006743,9.746441,+237 678 178 074,ndoumbe@yahoo.fr,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Ndoumbe Soboum
OPH0121,Centre Ophtalmologique Saint-Jean,Douala,Douala IV,Mboppi,4.072794,9.756703,+237 222 132 485,jean@ophta.cm,,,,,,,,,Lun–Sam 08h30–18h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Centre Ophtalmologique Saint-Jean Mboppi
OPH0122,Cabinet Ophtalmologique Onana,Douala,Douala II,Ndokoti,4.034515,9.621277,+237 677 240 170,onana@hotmail.com,,,,,,,,,Lun–Ven 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Oui,Oui,,,,,,,,,,,,,,,,,,,,,Cabinet Ophtalmologique Onana Ndokoti
OPH0123,Ophtalmologie Confiance,Yaoundé,Yaoundé I,Cité Verte,3.907766,11.482426,+237 655 258 555,ophtalmologiec@ophta.cm,,,,,,,,,Lun–Ven 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Non,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Ophtalmologie Confiance Cité Verte
OPH0124,Ophtalmologie Santé,Yaoundé,Yaoundé VI,Messa,3.810068,11.442617,+237 243 131 178,ophtalmologies@yahoo.fr,,,,,,,,,Lun–Sam 08h00–17h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Non,Oui,Non,Oui,Oui,,,,,,,,,,,,,,,,,,,,,Ophtalmologie Santé Messa
OPH0125,Centre Ophtalmologique Saint-Monique,Douala,Douala II,Makepe,3.962686,9.696787,+237 677 252 398,monique@yahoo.fr,,,,,,,,,Lun–Sam 08h30–18h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,Centre Ophtalmologique Saint-Monique Makepe
OPH0126,Clinique Ophtalmologique de Soboum,Douala,Douala IV,Bonamoussadi,4.105106,9.769784,+237 650 859 809,soboum@ophta.cm,,,,,,,,,Lun–Ven 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Soboum Bonamoussadi
OPH0127,Clinique Ophtalmologique de Nyalla,Douala,Douala VI,PK12,4.056771,9.677537,+237 695 212 753,nyalla@gmail.com,,,,,,,,,Lun–Sam 07h30–19h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Nyalla PK12
OPH0128,Ophtalmologie Providence,Douala,Douala V,Akwa,4.121654,9.733473,+237 691 780 713,ophtalmologiep@yahoo.fr,,,,,,,,,Lun–Dim 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,Ophtalmologie Providence Akwa
OPH0129,Centre de la Vision Hamadou,Douala,Douala II,Nyalla,4.112945,9.734576,+237 697 956 364,visionhamadou@hotmail.com,,,,,,,,,Lun–Sam 08h00–17h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Centre de la Vision Hamadou Nyalla
OPH0130,Clinique Ophtalmologique de Mokolo,Yaoundé,Yaoundé VI,Mokolo,3.769125,11.51245,+237 653 664 935,mokolo@hotmail.com,,,,,,,,,Lun–Ven 08h00–18h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Mokolo Mokolo
OPH0131,Ophtalmologie Lumière,Yaoundé,Yaoundé III,Olembe,3.802376,11.554602,+237 692 930 260,ophtalmologiel@ophta.cm,,,,,,,,,Lun–Sam 08h30–18h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Ophtalmologie Lumière Olembe
OPH0132,Ophtalmologie Bien-être,Douala,Douala VI,Makepe,4.114267,9.696796,+237 242 750 400,ophtalmologieb@yahoo.fr,,,,,,,,,Lun–Ven 07h30–17h30,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Non,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Ophtalmologie Bien-être Makepe
OPH0133,Centre de la Vision Essomba,Yaoundé,Yaoundé VII,Nsam,3.941462,11.557242,+237 695 680 777,visionessomba@yahoo.fr,,,,,,,,,7j/7 — 08h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Centre de la Vision Essomba Nsam
OPH0134,Ophtalmologie Harmonie,Douala,Douala IV,Bonanjo,4.022326,9.646215,+237 693 731 396,ophtalmologieh@yahoo.fr,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,Ophtalmologie Harmonie Bonanjo
OPH0135,Centre de la Vision Hamadou,Douala,Douala III,PK17,4.099574,9.74304,+237 233 084 215,visionhamadou@yahoo.fr,,,,,,,,,Lun–Sam 07h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Non,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,Centre de la Vision Hamadou PK17
OPH0136,Clinique Ophtalmologique de Bali,Douala,Douala V,Village,4.106724,9.763714,+237 242 122 676,bali@hotmail.com,,,,,,,,,7j/7 — 08h00–20h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,Oui,Oui,Oui,Oui,Oui,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Bali Village
OPH0137,Clinique Ophtalmologique de Kotto,Douala,Douala V,PK17,4.073791,9.629349,+237 243 989 354,kotto@gmail.com,,,,,,,,,Lun–Sam 08h00–17h00,Ophtalmologie,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,Clinique Ophtalmologique de Kotto PK17
